cycle,write_word,write_enable,read_enable,clk_freq_mhz,setup_time_ps,hold_time_ps,temp_c,fault_type,is_anomaly
314,101,1,0,133.0,1014.4686398032939,478.2778587278053,53.2469103355964,NORMAL,0
315,121,1,0,133.0,1026.9976625760187,481.47942888342664,62.38140881249187,NORMAL,0
316,72,0,1,50.0,1217.5771034444642,504.92424439066167,33.83231086564188,NORMAL,0
317,2,0,1,200.0,948.5648837770784,495.3497910093135,74.15277047893409,NORMAL,0
318,185,0,1,50.0,1016.2523024352688,503.1879393710416,75.88312110971007,NORMAL,0
319,227,0,1,133.0,1029.2009260734187,547.3914176345489,49.1515532937879,NORMAL,0
320,52,0,1,133.0,1004.4450583836652,484.9031276163283,28.99561399244964,NORMAL,0
321,219,1,0,133.0,998.2399131187514,497.23582088714124,30.729611872159015,NORMAL,0
322,189,1,0,100.0,901.4192776640957,459.61449745711275,61.060472186706384,NORMAL,0
323,155,1,0,200.0,1053.1320384593791,501.7857737113825,59.722825134470526,NORMAL,0
324,210,1,0,50.0,1107.0882763891104,538.6829844071269,68.0315733943209,NORMAL,0
325,25,1,0,133.0,961.0242120138823,593.6394145308032,27.277203071825504,NORMAL,0
326,64,0,1,133.0,842.1314062001252,509.21548350192245,78.82696742580443,NORMAL,0
327,242,0,1,133.0,1156.8488571586142,530.6137685986904,71.19482266842984,NORMAL,0
328,19,0,1,200.0,1013.6026352258955,505.8423761461016,26.04985410453937,NORMAL,0
329,37,0,1,200.0,1132.913602127041,476.1375791606033,27.79615481828523,NORMAL,0
330,28,0,1,100.0,971.9174648662381,558.7096173408817,27.933537877117804,NORMAL,0
331,116,1,0,200.0,920.5436382073757,430.4580969205625,76.26489592450996,NORMAL,0
332,150,1,0,100.0,934.675258622154,471.5694070972292,45.78263047208759,NORMAL,0
333,35,1,0,100.0,947.5748465921841,527.4967405949441,48.48689502626769,NORMAL,0
334,251,1,0,50.0,1032.808884454586,409.69139015207935,65.99120835741894,NORMAL,0
335,13,1,0,200.0,1056.3085136073582,615.5852885938632,76.44165344961857,NORMAL,0
336,91,0,1,133.0,946.0803526684552,535.3861675796168,82.98386628620031,NORMAL,0
337,217,0,1,50.0,902.6039759836565,565.1478090750531,57.47638600654851,NORMAL,0
338,23,0,1,200.0,951.2261972760052,563.1461899680173,46.92348807790887,NORMAL,0
339,149,0,1,200.0,1244.2384964427588,506.10126952712693,61.64611115614132,NORMAL,0
340,178,0,1,200.0,946.5259154257218,542.1446713494621,66.2773477136356,NORMAL,0
341,114,1,0,133.0,1023.497309369413,483.84966821364935,53.03046388880044,NORMAL,0
342,53,1,0,200.0,810.1265841531376,605.4672414117904,30.04685314933499,NORMAL,0
343,10,1,0,200.0,993.6642360368127,480.07398806892263,30.187462544351096,NORMAL,0
344,226,1,0,100.0,983.5303747109325,448.7041934376953,68.05478914307548,NORMAL,0
345,193,1,0,133.0,1140.095288641844,600.3355382207585,30.72571658392758,NORMAL,0
346,136,0,1,133.0,986.6586445110349,473.0262138641293,38.77939491476323,NORMAL,0
347,57,0,1,100.0,1066.5120427145437,517.0846373487606,66.48739454419717,NORMAL,0
348,11,0,1,100.0,899.8691417214437,426.20360354988685,27.76132033858262,NORMAL,0
349,45,0,1,50.0,960.1312675510121,454.85085748528064,75.84100880073278,NORMAL,0
350,89,0,1,50.0,995.2947010245048,515.5340875921543,52.82579438927378,NORMAL,0
351,81,1,0,133.0,793.531616675329,505.31560895213073,32.77074806430482,NORMAL,0
352,12,1,0,50.0,1063.190091040377,532.0925534431537,76.41245409274427,NORMAL,0
353,137,1,0,50.0,1075.6596192243398,541.8742816002244,61.64789617991356,NORMAL,0
354,207,1,0,200.0,921.3022129015625,500.8797804066099,66.45940739509993,NORMAL,0
355,251,1,0,200.0,1044.925710577435,531.5700646683762,32.85809957081411,NORMAL,0
356,7,0,1,133.0,989.7924954599266,498.11754726263126,47.555461840003936,NORMAL,0
357,200,0,1,133.0,1027.8965131339291,549.8227208064143,74.31152681517011,NORMAL,0
358,249,0,1,100.0,856.1927333002895,462.87840927352437,58.8991335320343,NORMAL,0
359,89,0,1,200.0,994.8773111391266,612.7953263990362,45.206899565000036,NORMAL,0
360,155,0,1,133.0,1136.1067402030174,429.2938505790551,46.22485189846865,NORMAL,0
361,174,1,0,133.0,1094.6229560605884,518.4715372536808,81.68253224206705,NORMAL,0
362,174,1,0,100.0,928.3428173959296,538.7839305839144,62.809666834671646,NORMAL,0
363,13,1,0,200.0,1090.4464959014601,546.30938797066,47.29605406006485,NORMAL,0
364,17,1,0,133.0,912.9750202145084,544.4951425422939,73.2916679107637,NORMAL,0
365,161,1,0,50.0,1054.6238793472148,504.76268253500155,37.06021445702898,NORMAL,0
366,40,0,1,100.0,1141.4610460662911,535.3701564972718,56.443207573461365,NORMAL,0
367,241,0,1,200.0,1004.1739028454538,470.78812911498306,53.36049397852743,NORMAL,0
368,176,0,1,200.0,1112.0476746334687,435.4327106892355,70.60815946077517,NORMAL,0
369,78,0,1,100.0,942.9778098327284,453.2922555989884,55.30448638095345,NORMAL,0
370,80,0,1,133.0,1122.9171135036793,511.02499478036214,30.43263459249125,NORMAL,0
371,110,1,0,200.0,939.6493787005411,500.6593347268527,69.59194352420363,NORMAL,0
372,97,1,0,50.0,817.7666511154039,471.792689021305,67.34565276054187,NORMAL,0
373,139,1,0,100.0,1231.3643136634573,488.1217757584917,66.56340766860997,NORMAL,0
374,240,1,0,200.0,1033.0370912631033,537.174548208143,26.714384784339597,NORMAL,0
375,53,1,0,200.0,1100.8196616508837,514.2163361824424,80.268968249071,NORMAL,0
376,104,0,1,200.0,979.0211704361049,474.4364575785523,39.070743963995284,NORMAL,0
377,92,0,1,133.0,1017.4986922481563,447.6158829645536,70.3334097575105,NORMAL,0
378,65,0,1,133.0,1031.0552249016064,363.8242806263768,32.75079400754548,NORMAL,0
379,50,0,1,50.0,965.1372952448246,535.3123364175185,43.49062312707791,NORMAL,0
380,92,0,1,200.0,889.5824947305053,525.0767932875253,30.846534135967378,NORMAL,0
381,44,1,0,100.0,939.9302091079744,593.893396943596,36.79107625393526,NORMAL,0
382,78,1,0,50.0,982.9085677091363,600.5093306544408,29.54745252679051,NORMAL,0
383,142,1,0,50.0,861.380867201214,540.8441782658322,31.872972431380582,NORMAL,0
384,219,1,0,200.0,1059.7148051363392,460.79451844764776,39.324645546350595,NORMAL,0
385,75,1,0,200.0,860.6033211182864,517.6297843103329,55.579755189170925,NORMAL,0
386,211,0,1,100.0,975.9133401188114,479.78745549266046,75.14335061193331,NORMAL,0
387,105,0,1,100.0,989.2233436277953,487.93378222968613,82.83559912622479,NORMAL,0
388,254,0,1,133.0,1069.76130527087,492.31058913946686,36.39739071472868,NORMAL,0
389,56,0,1,50.0,1059.690391948924,467.85644569011276,62.60964850946788,NORMAL,0
390,119,0,1,50.0,914.7729447438956,463.4654588945881,25.355965152169833,NORMAL,0
391,7,1,0,50.0,970.7352430283443,489.33348406371886,84.677361244544,NORMAL,0
392,169,1,0,200.0,1037.8444479948855,422.5916575622653,32.69625365756992,NORMAL,0
393,117,1,0,133.0,1060.8005930558459,473.85035714172795,70.07406272334649,NORMAL,0
394,64,1,0,100.0,1143.7055522298874,414.35631373524205,53.3573064467414,NORMAL,0
395,145,1,0,200.0,1090.2516983896548,557.7487362249271,29.853365003554728,NORMAL,0
396,96,0,1,50.0,935.3540366542808,471.8061665410048,65.89293753228185,NORMAL,0
397,227,0,1,133.0,1035.2937954720614,441.61871264984103,46.32236759705985,NORMAL,0
398,111,0,1,100.0,1097.4860980146286,544.065400649018,84.79522006628828,NORMAL,0
399,96,0,1,100.0,827.6155289996518,463.53800552927555,31.88540982422358,NORMAL,0
400,217,0,1,200.0,872.6262969945279,482.2845233227054,66.4304527774782,NORMAL,0
401,106,1,0,200.0,1000.2355602528132,505.2256007189985,80.9562653764315,NORMAL,0
402,26,1,0,133.0,865.0744079085582,426.0082831865247,33.21878539954565,NORMAL,0
403,221,1,0,100.0,1063.1032250242788,554.1595540260906,47.24400755228862,NORMAL,0
404,93,1,0,133.0,1007.9628884281707,389.40213789490156,65.8315236616786,NORMAL,0
405,216,1,0,100.0,975.3209629826432,482.9806680800319,72.98547405297558,NORMAL,0
406,96,0,1,200.0,897.4106679684065,542.0305010006784,63.162908936894766,NORMAL,0
407,196,0,1,133.0,1199.0413397598547,529.2693043090467,41.654371744950595,NORMAL,0
408,17,0,1,133.0,852.9549465490945,461.60836031416386,46.989303749944824,NORMAL,0
409,26,0,1,100.0,1195.3224317706736,534.0478120354136,45.30601123596455,NORMAL,0
410,224,0,1,100.0,801.505398575513,404.13536292013083,34.002389590148205,NORMAL,0
411,217,1,0,133.0,748.0580377334204,570.3476486069136,54.110680020827715,NORMAL,0
412,138,1,0,200.0,975.1167179912353,456.87813840419113,37.37016963621882,NORMAL,0
413,100,1,0,100.0,867.9134696227162,507.2283625029856,29.331369730286657,NORMAL,0
414,144,1,0,133.0,872.4594307046827,537.8856172508603,71.2170637415928,NORMAL,0
415,22,1,0,133.0,1089.3036467605777,524.9131224465807,77.90167762829054,NORMAL,0
416,17,0,1,200.0,1052.1237737659844,595.2122159154396,55.280367512093086,NORMAL,0
417,54,0,1,100.0,946.2786389086765,487.25685550488856,36.17353178657483,NORMAL,0
418,161,0,1,133.0,947.7228692048157,511.1935852025932,25.412978988830638,NORMAL,0
419,52,0,1,200.0,913.3426093117833,542.9013518487766,81.87990764932277,NORMAL,0
420,46,0,1,50.0,878.5331386463064,450.8345256239083,44.62350379468052,NORMAL,0
421,212,1,0,133.0,846.290667816547,471.7577481363395,64.77476585231274,NORMAL,0
422,146,1,0,133.0,964.9848698421304,370.2554552599113,82.6845716503831,NORMAL,0
423,91,1,0,50.0,995.1762236009369,522.0562134957295,38.112667520542686,NORMAL,0
424,74,1,0,133.0,973.4658499856109,469.81576345665286,26.840535513998336,NORMAL,0
425,88,1,0,200.0,901.7347124271516,590.7086968512706,60.61289585457522,NORMAL,0
426,74,0,1,100.0,995.2979393020403,513.8609465092325,46.75861233435798,NORMAL,0
427,150,0,1,100.0,705.0828343679004,489.8423159769864,73.62910356421527,NORMAL,0
428,92,0,1,100.0,823.7655914439041,514.6611776010293,66.98136308325655,NORMAL,0
429,24,0,1,100.0,1098.7677330837412,491.5236010463987,73.12977680734132,NORMAL,0
430,181,0,1,200.0,986.9887482118331,607.9998341090438,59.73659597530197,NORMAL,0
431,173,1,0,200.0,792.849072663832,594.9699195010204,75.89484179097033,NORMAL,0
432,226,1,0,200.0,888.6837027139828,443.2623455851258,31.067366292811613,NORMAL,0
433,135,1,0,200.0,1120.4917921102833,428.9573879980487,67.05836034118855,NORMAL,0
434,101,1,0,200.0,960.8977134895334,496.0935904948942,80.30415838451012,NORMAL,0
435,192,1,0,133.0,937.4875967578918,594.2504907187604,36.86027321239112,NORMAL,0
436,139,0,1,50.0,919.9211523839339,527.7850448620615,67.32735402977474,NORMAL,0
437,7,0,1,100.0,1172.727920726518,571.783176548965,52.757377422479706,NORMAL,0
438,74,0,1,133.0,1190.9098681237629,510.4081275933356,80.41948919981184,NORMAL,0
439,246,0,1,133.0,1011.6171025831007,471.70787647910623,29.964016643331,NORMAL,0
440,143,0,1,100.0,869.7420391456146,472.2342923146942,45.82376526308502,NORMAL,0
441,33,1,0,200.0,767.9591793931284,551.3943484785879,27.92999943319669,NORMAL,0
442,233,1,0,50.0,1110.8345016109793,462.2326502917564,26.56614191480102,NORMAL,0
443,172,1,0,100.0,951.7590454812836,442.7479134746901,31.610988948787494,NORMAL,0
444,1,1,0,100.0,821.4804117114619,553.6121745390778,64.89410177596193,NORMAL,0
445,180,1,0,100.0,968.5971793083716,472.00405366873827,55.61798748215391,NORMAL,0
446,105,0,1,133.0,820.6458358107619,483.98825533000326,78.49999722076683,NORMAL,0
447,40,0,1,200.0,991.3376956064815,553.7594015459546,48.97038660386804,NORMAL,0
448,1,0,1,133.0,989.8836291386223,561.1294387231367,25.99532729221502,NORMAL,0
449,91,0,1,50.0,1015.9013184635904,532.6560260154847,54.64339651171774,NORMAL,0
450,170,0,1,133.0,1183.366871769276,565.8349958061355,74.72624112526238,NORMAL,0
451,221,1,0,200.0,850.6892404572467,512.4593662015895,74.8469061474552,NORMAL,0
452,142,1,0,133.0,926.8540863710491,591.6902516419709,57.098220964342545,NORMAL,0
453,145,1,0,50.0,1128.7136318683733,568.5217726738958,53.81684352163386,NORMAL,0
454,164,1,0,100.0,904.3382442112675,538.5799036470838,71.88644618045655,NORMAL,0
455,106,1,0,133.0,1026.3658707063214,443.61084598717326,73.55545781791656,NORMAL,0
456,63,0,1,200.0,1011.7949697195246,532.1522834502379,41.39691998533915,NORMAL,0
457,16,0,1,100.0,1064.1623534901648,505.5099832784905,52.93166658699775,NORMAL,0
458,238,0,1,50.0,1161.3735676873564,469.74465928020595,53.10350543383101,NORMAL,0
459,183,0,1,100.0,1001.0601615455902,413.83200117370154,75.26915500485234,NORMAL,0
460,205,0,1,200.0,954.9018177833494,569.6482736301206,60.157490384202795,NORMAL,0
461,65,1,0,100.0,1076.3940246929685,572.6540600431351,26.273026419014382,NORMAL,0
462,120,1,0,50.0,1038.7929455685612,482.9695497451051,30.110688184419647,NORMAL,0
463,134,1,0,200.0,1130.1049423216448,456.97963454972336,36.56587927410471,NORMAL,0
464,144,1,0,100.0,947.5781248510484,467.2394920943099,31.116150030214925,NORMAL,0
465,208,1,0,200.0,889.1077347503551,467.19857370392634,47.77055783405302,NORMAL,0
466,0,0,1,133.0,1074.2168520367068,534.4641868281186,25.79396668017989,NORMAL,0
467,199,0,1,200.0,846.0887247898606,600.2713419157617,80.98664857136961,NORMAL,0
468,173,0,1,50.0,836.5675293455722,428.4782330245821,60.60007380498414,NORMAL,0
469,235,0,1,133.0,1014.172375763827,485.23363692812313,56.6077503117628,NORMAL,0
470,249,0,1,200.0,1006.8829730159991,541.732969609102,64.53652896541038,NORMAL,0
471,29,1,0,133.0,1211.8701130226032,474.8843862848999,30.38283104339287,NORMAL,0
472,152,1,0,133.0,1004.8871651648074,430.9782345042072,52.428632455748016,NORMAL,0
473,239,1,0,133.0,1083.3729791530084,589.382743954563,29.67890106225193,NORMAL,0
474,2,1,0,100.0,896.4979840269449,547.2613923655342,74.98885407563654,NORMAL,0
475,42,1,0,200.0,930.0477188516722,574.4926682574016,26.922532041695895,NORMAL,0
476,118,0,1,133.0,753.4692986175639,522.8634244903703,84.6167975925336,NORMAL,0
477,74,0,1,133.0,973.2617110571646,553.0020250460299,33.77702032365822,NORMAL,0
478,100,0,1,133.0,1017.238759293092,500.77375430089495,68.66115896389714,NORMAL,0
479,62,0,1,133.0,1097.193525096422,488.3970478514256,47.0144512229829,NORMAL,0
480,3,0,1,100.0,1070.7438099864914,509.81138847947466,79.84993424215938,NORMAL,0
481,189,1,0,100.0,1044.8261960254647,485.83949587374576,63.83164750477114,NORMAL,0
482,32,1,0,50.0,1001.6874405624873,472.27721113801846,61.72697482793016,NORMAL,0
483,255,1,0,133.0,904.2120742095126,500.20521077443465,71.52083650733748,NORMAL,0
484,81,1,0,100.0,976.9936995286141,550.9946613075169,66.89509934425423,NORMAL,0
485,101,1,0,50.0,949.220570419978,566.6912694814877,52.28410741056862,NORMAL,0
486,67,0,1,133.0,938.2031956694226,594.8024092659361,38.356754581583594,NORMAL,0
487,108,0,1,200.0,875.8757128239698,573.6547478377237,47.412029695365085,NORMAL,0
488,220,0,1,133.0,1159.5512046243884,469.3107428770541,29.360628737002173,NORMAL,0
489,68,0,1,50.0,1024.982829200048,455.3457940407574,59.42833479180066,NORMAL,0
490,246,0,1,50.0,1025.8604350601304,556.3239412217301,33.451678458135206,NORMAL,0
491,206,1,0,133.0,1060.151944314149,529.4843147426147,43.12302160635201,NORMAL,0
492,84,1,0,200.0,1087.9896066010147,514.1337196896054,26.330543369122296,NORMAL,0
493,160,1,0,50.0,929.8603494207014,512.767489904886,83.29836887194074,NORMAL,0
494,94,1,0,200.0,985.0121259914407,520.3457390393119,48.46850892604404,NORMAL,0
495,157,1,0,50.0,1104.5322959471064,531.6541521824452,58.124120665752166,NORMAL,0
496,187,0,1,50.0,855.347740938037,495.8862800020042,40.02558536501245,NORMAL,0
497,159,0,1,133.0,1055.9813371324396,569.3701414969673,35.07845440673397,NORMAL,0
498,119,0,1,100.0,1136.2691453675266,543.1382038161717,54.793458456309025,NORMAL,0
499,43,0,1,200.0,972.0743732116318,559.6056862728799,73.95969654944693,NORMAL,0
500,242,0,1,50.0,958.2859063565384,535.1808014526578,30.314585330651735,NORMAL,0
