cycle,write_word,write_enable,read_enable,clk_freq_mhz,setup_time_ps,hold_time_ps,temp_c,fault_type,is_anomaly
310,7,0,1,133.0,1087.6180191891344,552.6887572864292,34.85750295201469,NORMAL,0
311,100,1,0,200.0,1181.4083333985266,471.5057806448962,74.93224808411756,NORMAL,0
312,182,1,0,50.0,998.9946906870067,467.32846527488846,36.016486379577685,NORMAL,0
313,76,1,0,50.0,1087.2792278408597,486.9858811683555,56.95376478882587,NORMAL,0
314,83,1,0,50.0,1088.0017928423845,508.2921732676357,41.417186478503176,NORMAL,0
315,198,1,0,133.0,1003.1926697576364,518.9073927255984,27.73320558376208,NORMAL,0
316,124,0,1,50.0,1058.5172455253824,506.4559356028422,65.43743336324147,NORMAL,0
317,125,0,1,200.0,881.4685764404306,608.034622777436,34.978757943571125,NORMAL,0
318,251,0,1,100.0,1131.5939585987783,543.2644216665072,42.56752236380262,NORMAL,0
319,203,0,1,200.0,1243.0985173145089,499.0680429964441,48.95831526988317,NORMAL,0
320,246,0,1,50.0,981.7511272742366,497.8811960266959,41.89973339955198,NORMAL,0
321,251,1,0,100.0,1080.8650431587462,496.91500760875874,55.953277350299,NORMAL,0
322,224,1,0,50.0,957.6448175638119,416.56717913395187,64.07099508405338,NORMAL,0
323,100,1,0,50.0,1022.5145726606318,481.3904222648676,31.48019001737405,NORMAL,0
324,24,1,0,200.0,1056.8067470403935,525.9981742073707,84.5159515993792,NORMAL,0
325,248,1,0,100.0,1062.1007716213978,472.67502080848243,28.524850460434727,NORMAL,0
326,160,0,1,50.0,935.2152013485771,570.0285066221547,64.40483822016344,NORMAL,0
327,142,0,1,133.0,967.9776460150026,555.8293277075157,57.619540129454435,NORMAL,0
328,202,0,1,100.0,823.5780980357374,510.81806190854,67.8602415683848,NORMAL,0
329,186,0,1,100.0,1051.3156925077274,442.1462234513747,33.43906681446325,NORMAL,0
330,25,0,1,200.0,1070.6788864907421,490.6488034668288,47.734323535710175,NORMAL,0
331,235,1,0,100.0,955.9922720292041,524.9311443258405,34.134458369706955,BIT_FLIP,1
332,97,1,0,100.0,1097.9897517254165,487.89639225462753,47.43092483312792,NORMAL,0
333,220,1,0,50.0,746.3916440713808,467.4013868877823,70.416969537997,NORMAL,0
334,202,1,0,200.0,1143.0071738156937,438.5044240163449,67.06942033954147,NORMAL,0
335,210,1,0,50.0,1125.2949807750915,497.0717786470421,25.168257075390756,NORMAL,0
336,96,0,1,100.0,992.0470517098896,541.2865192801477,68.83850878591858,NORMAL,0
337,166,0,1,133.0,1022.5753256981226,465.11646325007155,47.92093412281808,NORMAL,0
338,195,1,0,100.0,1004.0907311527322,470.682588261092,48.95726124831521,OVERFLOW,1
339,122,0,1,50.0,1014.4414222721206,555.6957429380323,30.61070959759609,NORMAL,0
340,243,0,1,50.0,1089.5088103646322,451.32583373799054,45.019351709138235,NORMAL,0
341,181,1,0,100.0,868.3983080200501,524.4139783544622,57.31349516902564,NORMAL,0
342,140,1,0,133.0,864.8427668569516,610.5088944303593,53.16956143801399,NORMAL,0
343,56,1,0,200.0,1078.3965594133394,578.0544147380157,38.79122641221735,NORMAL,0
344,193,1,0,100.0,963.0031423961169,469.60527478176584,66.33259937143819,OVERFLOW,1
345,247,1,0,50.0,269.54835796244527,421.1024380243603,77.62463283914857,SETUP_VIOLATION,1
346,66,0,1,100.0,887.7696743570149,554.9512259535308,84.53916455751465,NORMAL,0
347,157,0,1,100.0,1013.0487829000097,430.1548765560299,69.51197933034392,NORMAL,0
348,94,0,1,133.0,1039.9850357972473,491.1153610876585,26.418370944772935,NORMAL,0
349,103,0,1,100.0,1014.6451030224601,489.74812023728373,37.49621268210523,NORMAL,0
350,205,0,1,50.0,1059.6230851856258,539.8074106525974,50.41945758457005,NORMAL,0
351,46,1,0,100.0,1015.2947203224345,517.2696283022021,34.40057617971408,BIT_FLIP,1
352,5,1,0,133.0,1167.4409662298694,574.3532357185303,28.410647319155576,NORMAL,0
353,80,1,0,200.0,1027.9307267078275,120.47130117151809,81.62050230648828,HOLD_VIOLATION,1
354,205,1,0,50.0,997.2311685080676,74.01412322372278,81.90081089921614,HOLD_VIOLATION,1
355,98,1,0,100.0,879.1616788256412,585.9422475546028,81.91919079226511,NORMAL,0
356,15,0,1,100.0,1112.207301361541,465.94218087464685,73.56057651415371,NORMAL,0
357,168,0,1,133.0,1041.4336491983872,514.1548946985989,68.0778737443342,NORMAL,0
358,201,0,1,50.0,850.7938861156618,558.8341799931759,45.65499690536796,NORMAL,0
359,110,0,1,50.0,947.1069311100352,433.0831645375989,47.76372220652753,NORMAL,0
360,137,0,1,133.0,1018.4807515961498,458.10322890452994,25.59358499702171,NORMAL,0
361,38,1,0,200.0,919.3088419704575,555.3693105686991,48.46603564328538,NORMAL,0
362,186,1,0,200.0,1064.0638587281426,428.3114977118373,57.778629990244276,NORMAL,0
363,147,1,0,100.0,914.0240245621244,535.1300901662926,60.0780284246125,NORMAL,0
364,22,1,0,100.0,154.6378282127141,433.23206903802077,48.86985780923226,SETUP_VIOLATION,1
365,138,1,0,50.0,292.77135094494867,454.404751234233,33.70797647335969,SETUP_VIOLATION,1
366,10,0,1,100.0,1027.2071904408879,456.13539855252156,83.59813800761054,NORMAL,0
367,82,0,1,200.0,860.3151061868658,513.7550221795358,55.86849403862472,NORMAL,0
368,136,1,0,100.0,1109.0406441968755,559.6927745168533,72.0752209258407,OVERFLOW,1
369,231,1,0,200.0,741.362492137521,429.43095828212563,77.72494146598183,OVERFLOW,1
370,97,0,1,133.0,1167.4932340864316,498.4386353165593,80.25021745056799,NORMAL,0
371,191,1,0,50.0,895.8405434589191,479.4791128226631,42.24364101715,NORMAL,0
372,246,1,0,50.0,1107.171978426565,555.4248734318819,69.74297832007983,NORMAL,0
373,230,1,0,200.0,935.1317156056294,488.2697883970496,26.430146034916277,NORMAL,0
374,239,1,0,133.0,1071.265969973279,498.6736413063411,61.643400340934754,NORMAL,0
375,186,1,0,50.0,1115.7441522217105,453.23980881002694,75.39037969667511,NORMAL,0
376,228,0,1,200.0,377.0902906782165,509.7572608426182,50.3099090866931,SETUP_VIOLATION,1
377,110,0,1,200.0,863.1663414349712,499.306274651954,73.33310797872102,NORMAL,0
378,189,0,1,50.0,1046.7792613553227,577.4896575043214,53.55355608594885,NORMAL,0
379,233,0,1,200.0,1005.6187676757694,574.6554287196782,49.33268172263642,NORMAL,0
380,9,0,1,50.0,1117.8145594637865,478.7497921803023,53.81471829594339,NORMAL,0
381,165,1,0,50.0,1022.5619866477518,430.7880453814051,26.664122477035875,NORMAL,0
382,170,1,0,200.0,936.6948053711841,568.0541331533809,59.6175889631969,NORMAL,0
383,109,1,0,50.0,932.8390557848141,470.8904130133809,32.57596283876877,NORMAL,0
384,160,1,0,133.0,930.7682339777006,540.3362123997088,52.9539193309904,NORMAL,0
385,1,1,0,133.0,1109.5092557500486,492.49925671934255,36.321475582758644,NORMAL,0
386,147,0,1,100.0,1090.168531608352,535.2080231424139,64.69805616077238,NORMAL,0
387,114,0,1,50.0,1087.6914262716055,532.4650278229623,60.73983300946497,NORMAL,0
388,112,0,1,100.0,861.1885799142991,533.9037625065871,35.53714126407438,NORMAL,0
389,95,0,1,133.0,1017.4777797150924,579.7585165419395,75.57195063555662,NORMAL,0
390,73,0,1,100.0,1166.2216668119052,432.9161327967096,64.36518763755987,NORMAL,0
391,29,1,0,50.0,997.3615412953873,642.5848463711698,70.37558596563997,NORMAL,0
392,86,1,0,133.0,958.0629375262912,490.3493426697711,59.459489092945496,NORMAL,0
393,210,1,0,133.0,1108.830793745735,482.4796668799932,65.02001945827115,NORMAL,0
394,79,1,0,100.0,1097.2983573381125,493.4691654954434,76.69271770118652,NORMAL,0
395,113,1,0,133.0,980.0287231701769,433.71616243947324,64.15534418591287,NORMAL,0
396,56,0,1,133.0,1112.7424850675145,527.305378238916,47.2653576770975,NORMAL,0
397,133,0,1,133.0,881.3596449093145,488.0367739209169,67.52057419645874,NORMAL,0
398,36,0,1,200.0,187.91690525593253,490.15486655270587,42.69605012791007,SETUP_VIOLATION,1
399,217,0,1,50.0,1052.8712415113046,482.3519373215658,60.950129203668844,NORMAL,0
400,75,0,1,200.0,963.9337480872366,547.2885560562803,78.5035209540666,NORMAL,0
401,36,1,0,100.0,945.4588931513772,494.73189403902364,84.20403314746112,NORMAL,0
402,127,1,0,50.0,968.561085895648,489.74681012351977,59.56197142448024,NORMAL,0
403,218,1,0,133.0,847.8861724618442,549.5675093838684,32.13201118684492,NORMAL,0
404,230,1,0,100.0,1016.9335765339458,582.361826148069,33.529577983037484,NORMAL,0
405,209,1,0,50.0,1015.4543304870425,539.662834961864,48.396851406925144,NORMAL,0
406,100,0,1,50.0,911.1104417471356,595.8688023922261,74.56091158111315,NORMAL,0
407,11,0,1,50.0,908.0201140182562,379.2058142252666,25.4520963947231,NORMAL,0
408,199,0,1,100.0,971.189202077589,453.5580505964355,82.83974052327451,NORMAL,0
409,62,0,1,100.0,1060.7303043788975,556.2898971537923,48.25845606428764,NORMAL,0
410,100,0,1,133.0,1117.8951494048679,414.96975286617027,29.849568445414985,NORMAL,0
411,155,1,0,133.0,1011.6290893132257,446.0644489260166,27.983869823157967,NORMAL,0
412,93,1,0,50.0,944.605596323591,558.7067409399008,25.29321943840391,NORMAL,0
413,17,1,0,100.0,1049.611131076179,437.29849645294837,84.06069082802651,NORMAL,0
414,79,1,0,50.0,1046.412834382363,605.2061147195877,71.17245611432338,NORMAL,0
415,4,1,0,133.0,1031.1045000001272,619.6152318432735,75.5240170111122,NORMAL,0
416,175,0,1,133.0,1236.2821502444917,579.1754693763378,32.22674564174066,NORMAL,0
417,2,0,1,100.0,1062.5608784052818,564.1188777418932,68.85651064464642,NORMAL,0
418,87,0,1,200.0,1013.9799815321797,527.1729295285563,28.37269205365413,NORMAL,0
419,24,0,1,50.0,945.3431836026997,467.9630170723493,74.89226610466307,NORMAL,0
420,1,0,1,100.0,1049.4140783402738,580.0683487491873,70.46609104911224,NORMAL,0
421,103,1,0,50.0,1215.3196669288059,594.8346812569796,39.73131143811721,NORMAL,0
422,62,1,0,100.0,949.2934987048508,490.1606011346004,26.1043231581465,NORMAL,0
423,212,1,0,200.0,1010.8997567333456,472.7807056095498,62.00105625345548,BIT_FLIP,1
424,29,1,0,133.0,891.1892799393485,520.0865934553913,66.5952004736329,NORMAL,0
425,211,1,0,133.0,1063.3632283724744,490.97757708845916,39.73910490015798,NORMAL,0
426,121,0,1,100.0,902.5962460520927,489.5859765930938,74.53137845170829,NORMAL,0
427,84,0,1,50.0,930.8396794800467,565.0815178822622,35.086274321714,NORMAL,0
428,187,0,1,133.0,912.590692029495,551.1890211233244,34.44441431841845,NORMAL,0
429,16,0,1,133.0,899.572616266249,484.0361745527503,50.85824151447208,NORMAL,0
430,51,0,1,133.0,1003.3201664318268,513.4724283430554,39.88413587379803,NORMAL,0
431,68,1,0,200.0,1058.4215304942982,91.04334338377396,57.44983566150354,HOLD_VIOLATION,1
432,178,1,0,133.0,1001.729675515637,624.4848585244454,73.70894111346368,NORMAL,0
433,221,1,0,133.0,1069.5664646127707,507.00686082049594,65.41554254459427,NORMAL,0
434,203,1,0,133.0,962.1727392212574,430.69952620370185,50.91144455566632,NORMAL,0
435,140,1,0,200.0,926.4333820536712,469.8842635538818,51.45939697498508,BIT_FLIP,1
436,175,0,1,133.0,1053.1032497096692,117.74648101964173,82.41235848854676,HOLD_VIOLATION,1
437,133,0,1,133.0,1170.171720432122,465.2469905446368,77.5573181527296,NORMAL,0
438,239,0,1,133.0,1089.7766479291022,547.3953192909344,81.94786060170419,NORMAL,0
439,86,0,1,50.0,1010.2115767660879,567.2797144427624,62.85520798193373,NORMAL,0
440,81,0,1,50.0,1050.633789090043,572.8816240049941,35.907290173167794,NORMAL,0
441,27,1,0,200.0,1079.7530128865073,539.9644823138949,59.656637854056015,NORMAL,0
442,19,1,0,50.0,1117.2331152099005,394.21747253983267,55.494162871154586,NORMAL,0
443,24,1,0,200.0,969.3262616509006,516.8690387495033,82.95721571221826,NORMAL,0
444,148,1,0,100.0,1019.3503607540442,563.6216087305094,76.50259952181392,NORMAL,0
445,40,1,0,133.0,919.9048113472454,461.03033498426976,50.934239063423675,NORMAL,0
446,183,0,1,50.0,1019.0628343416619,493.989456525079,77.02954246488181,NORMAL,0
447,88,0,1,200.0,1078.0388310986243,555.7949127204868,68.79778920876424,NORMAL,0
448,76,0,1,100.0,989.3111055137116,499.2096895543757,55.81093995062922,NORMAL,0
449,2,0,1,133.0,1080.130973512275,62.253138674152865,44.67621699514858,HOLD_VIOLATION,1
450,181,0,1,133.0,1133.818210834429,555.4620672965876,53.40680117788697,NORMAL,0
451,55,1,0,100.0,959.1144931757445,50.85722595118794,57.6964104922924,HOLD_VIOLATION,1
452,214,1,0,100.0,1009.880156926325,607.8043993530965,79.00947784122474,NORMAL,0
453,233,1,0,100.0,903.9980955641055,568.6849296317779,31.603875989112147,NORMAL,0
454,5,1,0,133.0,949.7235823814185,548.7175037138882,73.11404709616932,NORMAL,0
455,231,1,0,133.0,1178.621080829886,443.747025440194,58.48618064965884,NORMAL,0
456,118,0,1,100.0,1078.0487826758929,460.7172611634313,60.093467736906035,NORMAL,0
457,158,0,1,133.0,929.8102049296581,147.34108532173875,74.47459587317189,HOLD_VIOLATION,1
458,80,0,1,100.0,1013.0663530176854,526.6951533237882,67.90193688070815,NORMAL,0
459,21,0,1,100.0,899.2253315367043,466.4136678401494,65.35012645627451,NORMAL,0
460,100,0,1,200.0,1124.2402395361219,483.10960216454475,48.799592480298884,NORMAL,0
461,220,1,0,100.0,1074.750511545274,501.3101474300658,51.020884978873575,NORMAL,0
462,226,1,0,133.0,1002.707451351657,451.15871978797173,82.44097345698162,NORMAL,0
463,37,1,0,100.0,1174.6518176401678,471.4034087655014,66.62640395737719,NORMAL,0
464,54,1,0,100.0,1118.1827139084353,420.17143198815177,73.4876984081802,NORMAL,0
465,229,1,0,50.0,1063.9909180515153,529.8665960157246,43.76566416832844,NORMAL,0
466,42,0,1,200.0,905.5607848702313,505.7406070626973,60.6308930939654,BIT_FLIP,1
467,47,0,1,133.0,892.1184407507079,583.2182107253906,60.77102348624276,NORMAL,0
468,207,0,1,200.0,885.5075554034504,74.74016713295076,46.311015769888485,HOLD_VIOLATION,1
469,52,0,1,200.0,1206.0061688797782,538.0634477320722,74.5914266568587,NORMAL,0
470,15,0,1,200.0,1089.8018958789705,454.4154085191719,71.28229726850536,NORMAL,0
471,202,1,0,200.0,912.7099956225874,386.8505048715898,71.21231430524064,NORMAL,0
472,116,1,0,100.0,899.2143629836124,522.0765383917586,33.869888198978934,NORMAL,0
473,6,1,0,133.0,1017.8752143975455,530.4712686904672,49.22492584242179,NORMAL,0
474,53,1,0,50.0,987.2392497407639,477.1505877327764,37.073964778001546,NORMAL,0
475,3,1,0,100.0,978.7268744283336,531.1158145539839,38.717355435381506,NORMAL,0
476,115,0,1,133.0,903.5420435433515,512.5947103791698,55.77696117737726,NORMAL,0
477,229,0,1,50.0,999.703570744595,452.6999143793717,80.60758409964699,NORMAL,0
478,168,0,1,200.0,879.2206321702291,487.75569217486054,29.00377138480216,NORMAL,0
479,157,0,1,100.0,866.7513117506178,513.8536101431921,57.861619523284304,NORMAL,0
480,75,0,1,133.0,887.4709210019356,58.865837000701035,53.19797800147769,HOLD_VIOLATION,1
481,10,1,0,100.0,975.0596943797565,572.6471278621291,39.54941421376046,NORMAL,0
482,179,1,0,100.0,870.0709711598035,487.5260955134643,25.81434930372935,NORMAL,0
483,166,1,0,200.0,1018.9229749070729,77.40484951907202,46.16131091418663,HOLD_VIOLATION,1
484,115,1,0,133.0,1012.8715521102545,471.1139558341683,63.08823945615122,NORMAL,0
485,144,1,0,133.0,994.3653859658775,510.2692950230865,28.67351220523004,NORMAL,0
486,227,0,1,200.0,1143.3031539010587,124.97816573172403,29.748293425223807,HOLD_VIOLATION,1
487,143,0,1,50.0,916.9890737197014,539.8172494212754,76.84562858333953,NORMAL,0
488,127,0,1,133.0,1033.0867388849492,376.2714546046377,32.988056749556385,NORMAL,0
489,72,1,0,100.0,1018.778034184821,492.64270260718524,72.42807108837569,OVERFLOW,1
490,197,0,1,200.0,1130.7195080198962,409.39485047502683,52.409862422402604,NORMAL,0
491,20,1,0,200.0,968.6474879155841,512.2852194289377,41.233131808527176,OVERFLOW,1
492,178,1,0,100.0,1131.371889694503,448.4624025373963,42.178239926942055,NORMAL,0
493,118,1,0,133.0,797.7312780254281,448.09139803498766,55.2412019285798,NORMAL,0
494,115,1,0,200.0,1100.4910440644508,474.1668338556975,47.884743675762934,NORMAL,0
495,140,1,0,133.0,1100.7564124408234,527.6057836685784,76.15444536578022,NORMAL,0
496,18,0,1,50.0,1032.5831866437445,506.61915655603275,64.79685804213382,BIT_FLIP,1
497,153,0,1,100.0,837.7000153687972,512.7256507177507,63.474254633324556,NORMAL,0
498,94,0,1,133.0,967.7344053875921,520.0895310957927,33.59226144230445,NORMAL,0
499,171,0,1,133.0,986.4110581658184,507.48012878665594,25.56440552714886,NORMAL,0
500,221,0,1,133.0,1119.9570695164084,577.3223777993815,38.619773352920504,NORMAL,0
